family,label,r2,reference_nrmse
raw_q_ridge_req,7377,-67.87931111580873,8.29935606633483
raw_q_ridge_req,7477,-20.343495569268267,4.61990211684926
raw_q_ridge_req,7529,-2.2203252542627236,1.7945264707612205
raw_q_ridge_req,7891,-2.3536192409714536,1.8312889561648793
raw_q_ridge_req,7892,-2.223985699920126,1.7955460729037631
raw_q_ridge_req,8057,0.10907075563491775,0.9438904832474382
raw_q_ridge_req,11054,-21.322143679397247,4.724631591923041
raw_q_ridge_req,11060,-39.58682790246774,6.370779222549447
raw_q_ridge_req,11075,-206.3694692388784,14.400328789263057
raw_q_ridge_req,11397,-50.60359346723638,7.18356412007552
raw_q_ridge_req,11399,-110.10576624391214,10.540672001533496
raw_q_ridge_req,11402,-89.66018418869021,9.5215641671256
raw_q_ridge_req,11403,-49.37714292953901,7.097685744631064
raw_q_ridge_req,11621,-25.94958958412521,5.1912994119127065
raw_q_ridge_req,11812,-35.02015148930144,6.001679055839411
raw_q_ridge_req,12139,-0.11931244034086474,1.0579756331508134
raw_q_ridge_req,12216,-74.4760076740995,8.687692885576672
raw_q_ridge_req,12972,-428.9068611738308,20.734195455185397
raw_q_ridge_req,13322,-835.666444744006,28.925187030406665
raw_q_ridge_req,13692,-0.47464868406512717,1.214351137054323
raw_q_ridge_req,13713,-4677.580172135312,68.40014745697054
raw_q_ridge_req,13978,-2.6593677736294765,1.912947404825725
raw_q_ridge_req,14219,0.42019110713005403,0.7614518322717111
raw_q_ridge_req,15081,-344.06118895738564,18.575822699341895
raw_q_ridge_req,15402,0.8009444607289077,0.44615640673545454
raw_q_ridge_req,15433,-61.31443601168829,7.893949329181703
raw_q_ridge_req,16161,-40.22665423752879,6.420798566964143
raw_q_ridge_req,16609,-15.677552025986166,4.083815865827715
raw_q_ridge_req,16611,-21.941473906036666,4.789725869612651
raw_q_ridge_req,16792,-7.006312333119874,2.8295427781038893
raw_q_ridge_req,17209,-5.919383705886426,2.630472145050471
raw_q_ridge_req,17710,-1678.3481261270972,40.979850245298564
raw_q_ridge_req,18305,-6.348199288207478,2.7107562207265112
raw_q_ridge_req,18306,0.8395160029510125,0.4006045394762614
raw_q_ridge_req,19090,-184.21337327200266,13.609312005829048
raw_q_ridge_req,19424,-152642.3242413777,390.69594858582514
raw_q_ridge_req,19665,-144.30525773461753,12.054263052323753
raw_q_ridge_req,20512,-130.80936395863708,11.480825926676054
raw_q_ridge_req,20574,-1293.6822092038726,35.98169269508971
raw_q_ridge_req,25605,-3223.5822256680426,56.785405040979
raw_q_ridge_req,28201,-0.3688831742712828,1.1699928094955467
raw_q_ridge_req,33846,0.6499309331530737,0.5916663475700864
raw_q_ridge_req,33847,-0.13317272431972138,1.0645058592228234
raw_q_ridge_req,35958,-21.617175464121626,4.755751829534593
raw_q_ridge_req,43046,-3.2820012707476725,2.0692997053949607
raw_q_ridge_req,44259,-0.0017193364111680598,1.0008592990081913
raw_q_ridge_req,45057,0.4790550594779518,0.7217651560736692
raw_q_ridge_req,45058,-0.008368868000331764,1.004175715699365
raw_q_ridge_req,45060,-0.6947472534177992,1.301824586270285
raw_q_ridge_req,45065,-0.8903270447344742,1.374891648361599
raw_q_ridge_req,45663,-8.415824366609472,3.0685215278060984
raw_q_ridge_req,46570,-41.619351303339855,6.528349814718867
raw_q_ridge_req,47036,-41.283608426764665,6.502584749679519
raw_q_ridge_req,47038,-39.2955035880395,6.347873942355778
raw_q_ridge_req,47039,-39.85886545451172,6.392093980419228
raw_q_ridge_req,50784,0.07054938563270574,0.9640801908385497
raw_q_ridge_req,50798,-77.50516232500618,8.860313895399315
raw_q_ridge_req,50801,-30.681618860726427,5.628642719228716
raw_q_ridge_req,84085,-24.20419601041799,5.020378074449971
structure_req,13,0.9709308737247132,0.17049670458776267
structure_req,1046,0.9992230715572487,0.02787343614898169
structure_req,1176,0.9981646945207127,0.04284046544200196
structure_req,1178,0.9982107433555178,0.04229960572490159
structure_req,1652,0.7462018152492637,0.503783867100502
structure_req,2100,0.9990154300363271,0.031377857856663194
structure_req,2121,0.9946718529073241,0.07299415793524791
structure_req,2242,0.9979229154192812,0.04557504339788077
structure_req,2251,0.9212205238999295,0.28067681788860027
